,Movie_Name,Relese_Year,Rating_Score,Meta_Score,Total_Votes,Gross_USA,Movie_Genre,Director_Star
20,Split,IX) (2016,7.3,62.0,507844.0,138291365.0,"Horror, Thriller","Director:M. Night Shyamalan| Stars:James McAvoy, Anya Taylor-Joy, Haley Lu Richardson, Jessica Sula"
21,Ghostbusters: Answer the Call,2016,6.8,60.0,234757.0,128344089.0,"Action, Comedy, Fantasy","Director:Paul Feig| Stars:Melissa McCarthy, Kristen Wiig, Kate McKinnon, Leslie Jones"
22,Central Intelligence,2016,6.3,52.0,195897.0,127440871.0,"Action, Comedy, Crime","Director:Rawson Marshall Thurber| Stars:Dwayne Johnson, Kevin Hart, Danielle Nicolet, Amy Ryan"
23,The Legend of Tarzan,2016,6.2,44.0,179506.0,126643061.0,"Action, Adventure, Drama","Director:David Yates| Stars:Alexander Skarsgård, Rory J Saper, Christian Stevens, Christoph Waltz"
24,Sully,2016,7.4,74.0,277516.0,125070033.0,"Biography, Drama","Director:Clint Eastwood| Stars:Tom Hanks, Aaron Eckhart, Laura Linney, Valerie Mahaffey"
25,Janatha Garage,2016,7.2,,7572.0,120500000.0,"Action, Crime, Drama","Director:Koratala Siva| Stars:Mohanlal, N.T. Rama Rao Jr., Samantha Ruth Prabhu, Nithya Menen"
26,Bad Moms,2016,6.2,60.0,128281.0,113257297.0,Comedy,"Directors:Jon Lucas, Scott Moore| Stars:Mila Kunis, Kathryn Hahn, Kristen Bell, Christina Applegate"
27,Angry Birds,2016,6.3,43.0,95462.0,107509366.0,"Animation, Action, Adventure","Directors:Clay Kaytis, Fergal Reilly| Stars:Jason Sudeikis, Josh Gad, Danny McBride, Maya Rudolph"
28,Independence Day: Resurgence,2016,5.2,32.0,181926.0,103144286.0,"Action, Adventure, Sci-Fi","Director:Roland Emmerich| Stars:Liam Hemsworth, Jeff Goldblum, Bill Pullman, Maika Monroe"
29,The Conjuring 2,2016,7.3,65.0,276341.0,102470008.0,"Horror, Mystery, Thriller","Director:James Wan| Stars:Vera Farmiga, Patrick Wilson, Madison Wolfe, Frances O'Connor"
30,Arrival,I2016,7.9,81.0,705349.0,100546139.0,"Drama, Mystery, Sci-Fi","Director:Denis Villeneuve| Stars:Amy Adams, Jeremy Renner, Forest Whitaker, Michael Stuhlbarg"
31,Passengers,2016,7.0,41.0,413332.0,100014699.0,"Drama, Romance, Sci-Fi","Director:Morten Tyldum| Stars:Jennifer Lawrence, Chris Pratt, Michael Sheen, Laurence Fishburne"
32,Sausage Party,2016,6.1,66.0,198233.0,97685686.0,"Animation, Adventure, Comedy","Directors:Greg Tiernan, Conrad Vernon| Stars:Seth Rogen, Kristen Wiig, Jonah Hill, Alistair Abell"
33,The Magnificent Seven,2016,6.8,54.0,215195.0,93432655.0,"Action, Adventure, Western","Director:Antoine Fuqua| Stars:Denzel Washington, Chris Pratt, Ethan Hawke, Vincent D'Onofrio"
34,Ride Along 2,2016,5.9,32.0,60150.0,91221830.0,"Action, Comedy, Crime","Director:Tim Story| Stars:Ice Cube, Kevin Hart, Tika Sumpter, Benjamin Bratt"
35,Don't Breathe,2016,7.1,71.0,280428.0,89217875.0,"Crime, Horror, Thriller","Director:Fede Alvarez| Stars:Stephen Lang, Jane Levy, Dylan Minnette, Daniel Zovatto"
36,Miss Peregrine's Home for Peculiar Children,2016,6.7,57.0,177286.0,87242834.0,"Adventure, Drama, Family","Director:Tim Burton| Stars:Eva Green, Asa Butterfield, Samuel L. Jackson, Judi Dench"
37,The Accountant,2016,7.3,51.0,300383.0,86260045.0,"Action, Thriller","Director:Gavin O'Connor| Stars:Ben Affleck, Anna Kendrick, J.K. Simmons, Jon Bernthal"
38,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,5.9,40.0,94912.0,82051601.0,"Action, Adventure, Comedy","Director:Dave Green| Stars:Megan Fox, Will Arnett, Tyler Perry, Laura Linney"
39,The Purge: Election Year,2016,6.0,55.0,103625.0,79213375.0,"Action, Horror, Sci-Fi","Director:James DeMonaco| Stars:Frank Grillo, Elizabeth Mitchell, Mykelti Williamson, Joseph Julian Soria"
40,Alice Through the Looking Glass,2016,6.2,34.0,112287.0,77042381.0,"Adventure, Family, Fantasy","Director:James Bobin| Stars:Mia Wasikowska, Johnny Depp, Helena Bonham Carter, Anne Hathaway"
41,Pete's Dragon,2016,6.7,71.0,59418.0,76233151.0,"Action, Adventure, Comedy","Director:David Lowery| Stars:Bryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence"
42,The Girl on the Train,2016,6.5,48.0,190283.0,75395035.0,"Crime, Drama, Mystery","Director:Tate Taylor| Stars:Emily Blunt, Haley Bennett, Rebecca Ferguson, Justin Theroux"
43,Boo! A Madea Halloween,2016,4.6,30.0,8850.0,73206343.0,"Comedy, Drama, Horror","Director:Tyler Perry| Stars:Tyler Perry, Cassi Davis, Patrice Lovely, Yousef Erakat"
44,Storks,2016,6.8,56.0,63818.0,72679278.0,"Animation, Adventure, Comedy","Directors:Nicholas Stoller, Doug Sweetland| Stars:Andy Samberg, Katie Crown, Kelsey Grammer, Jennifer Aniston"
45,10 Cloverfield Lane,2016,7.2,76.0,334245.0,72082998.0,"Drama, Horror, Mystery","Director:Dan Trachtenberg| Stars:John Goodman, Mary Elizabeth Winstead, John Gallagher Jr., Douglas M. Griffin"
46,Lights Out,I2016,6.3,58.0,132792.0,67268835.0,"Horror, Mystery","Director:David F. Sandberg| Stars:Teresa Palmer, Gabriel Bateman, Maria Bello, Billy Burke"
47,Hacksaw Ridge,2016,8.1,71.0,535552.0,67209615.0,"Biography, Drama, History","Director:Mel Gibson| Stars:Andrew Garfield, Sam Worthington, Luke Bracey, Teresa Palmer"
48,Allegiant,2016,5.7,33.0,125292.0,66184051.0,"Action, Adventure, Mystery","Director:Robert Schwentke| Stars:Shailene Woodley, Theo James, Jeff Daniels, Naomi Watts"
49,Now You See Me 2,2016,6.4,46.0,296568.0,65075540.0,"Action, Adventure, Comedy","Director:Jon M. Chu| Stars:Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Dave Franco"
50,Ice Age: Collision Course,2016,5.6,34.0,68855.0,64063008.0,"Animation, Adventure, Comedy","Directors:Michael Thurmeier, Galen T. Chu| Stars:Ray Romano, Denis Leary, John Leguizamo, Chris Wedge"
51,The Boss,2016,5.4,40.0,47072.0,63285885.0,Comedy,"Director:Ben Falcone| Stars:Melissa McCarthy, Kristen Bell, Peter Dinklage, Ella Anderson"
52,London Has Fallen,2016,5.9,28.0,161592.0,62678608.0,"Action, Thriller","Director:Babak Najafi| Stars:Gerard Butler, Aaron Eckhart, Morgan Freeman, Angela Bassett"
53,Miracles from Heaven,2016,7.1,44.0,26413.0,61705123.0,"Biography, Drama, Family","Director:Patricia Riggen| Stars:Jennifer Garner, Kylie Rogers, Martin Henderson, Brighton Sharbino"
54,Deepwater Horizon,2016,7.1,68.0,172099.0,61433527.0,"Action, Drama, History","Director:Peter Berg| Stars:Mark Wahlberg, Kurt Russell, Douglas M. Griffin, James DuMont"
55,Why Him?,2016,6.2,39.0,116382.0,60323786.0,Comedy,"Director:John Hamburg| Stars:Zoey Deutch, James Franco, Tangie Ambrose, Cedric the Entertainer"
56,My Big Fat Greek Wedding 2,2016,6.0,37.0,31761.0,59689605.0,"Comedy, Romance","Director:Kirk Jones| Stars:Nia Vardalos, John Corbett, Michael Constantine, Lainie Kazan"
57,Jack Reacher: Never Go Back,2016,6.1,47.0,162557.0,58697076.0,"Action, Crime, Drama","Director:Edward Zwick| Stars:Tom Cruise, Cobie Smulders, Aldis Hodge, Robert Knepper"
58,Fences,2016,7.2,79.0,110658.0,57682904.0,Drama,"Director:Denzel Washington| Stars:Denzel Washington, Viola Davis, Stephen McKinley Henderson, Jovan Adepo"
59,Me Before You,2016,7.4,51.0,260083.0,56245075.0,"Drama, Romance","Director:Thea Sharrock| Stars:Emilia Clarke, Sam Claflin, Janet McTeer, Charles Dance"
60,The BFG,2016,6.3,66.0,88061.0,55483770.0,"Adventure, Family, Fantasy","Director:Steven Spielberg| Stars:Mark Rylance, Ruby Barnhill, Penelope Wilton, Jemaine Clement"
61,Neighbors 2: Sorority Rising,2016,5.7,58.0,125193.0,55455765.0,Comedy,"Director:Nicholas Stoller| Stars:Seth Rogen, Rose Byrne, Zac Efron, Chloë Grace Moretz"
62,The Shallows,2016,6.3,59.0,135841.0,55124043.0,"Action, Drama, Horror","Director:Jaume Collet-Serra| Stars:Blake Lively, Óscar Jaenada, Angelo Josue Lozano Corzo, Joseph Salas"
63,Office Christmas Party,2016,5.9,42.0,83177.0,54767494.0,Comedy,"Directors:Josh Gordon, Will Speck| Stars:Jason Bateman, Olivia Munn, T.J. Miller, Jennifer Aniston"
64,Assassin's Creed,2016,5.6,36.0,201406.0,54647948.0,"Action, Adventure, Sci-Fi","Director:Justin Kurzel| Stars:Michael Fassbender, Marion Cotillard, Jeremy Irons, Brendan Gleeson"
65,Barbershop: The Next Cut,2016,5.9,67.0,15519.0,54030051.0,"Comedy, Drama","Director:Malcolm D. Lee| Stars:Ice Cube, Regina Hall, Anthony Anderson, Eve"
66,13 Hours,2016,7.3,48.0,147073.0,52853219.0,"Action, Drama, History","Director:Michael Bay| Stars:John Krasinski, Pablo Schreiber, James Badge Dale, David Denman"
67,Lion,2016,8.0,69.0,239723.0,51739495.0,"Biography, Drama","Director:Garth Davis| Stars:Dev Patel, Nicole Kidman, Rooney Mara, Sunny Pawar"
68,The Huntsman: Winter's War,2016,6.1,35.0,112643.0,48390190.0,"Action, Adventure, Drama","Director:Cedric Nicolas-Troyan| Stars:Chris Hemsworth, Jessica Chastain, Charlize Theron, Emily Blunt"
69,Kubo and the Two Strings,2016,7.7,84.0,131491.0,48023088.0,"Animation, Action, Adventure","Director:Travis Knight| Stars:Charlize Theron, Art Parkinson, Matthew McConaughey, Ralph Fiennes"
70,Manchester by the Sea,2016,7.8,96.0,288113.0,47695371.0,Drama,"Director:Kenneth Lonergan| Stars:Casey Affleck, Michelle Williams, Kyle Chandler, Lucas Hedges"
71,Warcraft,2016,6.7,32.0,267358.0,47365290.0,"Action, Adventure, Fantasy","Director:Duncan Jones| Stars:Travis Fimmel, Paula Patton, Ben Foster, Dominic Cooper"
72,How to Be Single,2016,6.1,51.0,90048.0,46843513.0,"Comedy, Drama, Romance","Director:Christian Ditter| Stars:Dakota Johnson, Rebel Wilson, Leslie Mann, Alison Brie"
73,Mike and Dave Need Wedding Dates,2016,6.0,51.0,91012.0,46009673.0,"Comedy, Romance","Director:Jake Szymanski| Stars:Zac Efron, Adam Devine, Anna Kendrick, Aubrey Plaza"
74,The Great Wall,2016,5.9,42.0,138788.0,45540830.0,"Action, Adventure, Fantasy","Director:Yimou Zhang| Stars:Matt Damon, Tian Jing, Willem Dafoe, Andy Lau"
75,War Dogs,2016,7.1,57.0,225818.0,43034523.0,"Biography, Comedy, Crime","Director:Todd Phillips| Stars:Jonah Hill, Miles Teller, Steve Lantz, Gregg Weiner"
76,Almost Christmas,2016,6.1,55.0,7277.0,41715860.0,"Comedy, Drama, Romance","Director:David E. Talbert| Stars:Kimberly Elise, Omar Epps, Danny Glover, Mo'Nique"
77,Money Monster,2016,6.5,55.0,101560.0,41012075.0,"Crime, Drama, Mystery","Director:Jodie Foster| Stars:George Clooney, Julia Roberts, Jack O'Connell, Dominic West"
78,Allied,2016,7.1,60.0,160242.0,40098064.0,"Action, Drama, Romance","Director:Robert Zemeckis| Stars:Brad Pitt, Marion Cotillard, Jared Harris, Vincent Ebrahim"
79,Nerve,2016,6.5,58.0,133116.0,38583626.0,"Action, Adventure, Crime","Directors:Henry Joost, Ariel Schulman| Stars:Emma Roberts, Dave Franco, Emily Meade, Miles Heizer"
80,Risen,2016,6.3,51.0,28887.0,36874745.0,"Action, Drama, History","Director:Kevin Reynolds| Stars:Joseph Fiennes, Tom Felton, Peter Firth, Cliff Curtis"
81,The Nice Guys,2016,7.3,70.0,335118.0,36261763.0,"Action, Comedy, Crime","Director:Shane Black| Stars:Russell Crowe, Ryan Gosling, Angourie Rice, Matt Bomer"
82,The Boy,2016,6.0,42.0,95082.0,35819556.0,"Horror, Mystery, Thriller","Director:William Brent Bell| Stars:Lauren Cohan, Rupert Evans, James Russell, Jim Norton"
83,Dirty Grandpa,2016,5.9,21.0,126300.0,35593113.0,Comedy,"Director:Dan Mazer| Stars:Robert De Niro, Zac Efron, Zoey Deutch, Aubrey Plaza"
84,Ouija: Origin of Evil,2016,6.2,65.0,67099.0,35144505.0,"Drama, Horror, Mystery","Director:Mike Flanagan| Stars:Elizabeth Reaser, Lulu Wilson, Annalise Basso, Henry Thomas"
85,The 5th Wave,2016,5.2,33.0,111724.0,34916787.0,"Action, Adventure, Sci-Fi","Director:J Blakeson| Stars:Chloë Grace Moretz, Matthew Zuk, Gabriela Lopez, Bailey Anne Borders"
86,Inferno,2016,6.2,42.0,179344.0,34343574.0,"Action, Adventure, Crime","Director:Ron Howard| Stars:Tom Hanks, Felicity Jones, Irrfan Khan, Ben Foster"
87,Monster Trucks,2016,5.6,41.0,17710.0,33370166.0,"Action, Adventure, Comedy","Director:Chris Wedge| Stars:Lucas Till, Jane Levy, Thomas Lennon, Barry Pepper"
88,Mother's Day,2016,5.6,18.0,37860.0,32463917.0,"Comedy, Drama, Romance","Director:Garry Marshall| Stars:Jennifer Aniston, Kate Hudson, Julia Roberts, Jason Sudeikis"
89,Patriots Day,2016,7.3,69.0,105203.0,31886361.0,"Action, Crime, Drama","Director:Peter Berg| Stars:Mark Wahlberg, Michelle Monaghan, J.K. Simmons, John Goodman"
90,Gods of Egypt,2016,5.4,25.0,119434.0,31153464.0,"Action, Adventure, Fantasy","Director:Alex Proyas| Stars:Brenton Thwaites, Nikolaj Coster-Waldau, Gerard Butler, Chadwick Boseman"
91,Collateral Beauty,2016,6.7,23.0,101815.0,31016021.0,"Drama, Romance","Director:David Frankel| Stars:Will Smith, Edward Norton, Kate Winslet, Michael Peña"
92,"Hail, Caesar!",2016,6.3,72.0,137290.0,30498085.0,"Comedy, Drama, Mystery","Directors:Ethan Coen, Joel Coen| Stars:Josh Brolin, George Clooney, Alden Ehrenreich, Ralph Fiennes"
93,Underworld: Blood Wars,2016,5.7,23.0,77460.0,30353973.0,"Action, Adventure, Fantasy","Director:Anna Foerster| Stars:Kate Beckinsale, Theo James, Tobias Menzies, Lara Pulver"
94,When the Bough Breaks,2016,5.2,28.0,7395.0,29703843.0,"Drama, Thriller","Director:Jon Cassar| Stars:Morris Chestnut, Regina Hall, Romany Malco, Michael Kenneth Williams"
95,Zoolander 2,2016,4.7,34.0,72018.0,28848693.0,"Action, Adventure, Comedy","Director:Ben Stiller| Stars:Ben Stiller, Owen Wilson, Penélope Cruz, Will Ferrell"
96,Moonlight,2016,7.4,99.0,312980.0,27854932.0,Drama,"Director:Barry Jenkins| Stars:Mahershala Ali, Naomie Harris, Trevante Rhodes, Alex R. Hibbert"
97,The Finest Hours,2016,6.7,58.0,67934.0,27569558.0,"Action, Drama, History","Director:Craig Gillespie| Stars:Chris Pine, Casey Affleck, Ben Foster, Eric Bana"
98,Florence Foster Jenkins,2016,6.8,71.0,57192.0,27383770.0,"Biography, Comedy, Drama","Director:Stephen Frears| Stars:Meryl Streep, Hugh Grant, Simon Helberg, Rebecca Ferguson"
99,Hell or High Water,I2016,7.6,88.0,235382.0,26862450.0,"Crime, Drama, Thriller","Director:David Mackenzie| Stars:Chris Pine, Ben Foster, Jeff Bridges, Gil Birmingham"
100,Resident Evil: The Final Chapter,2016,5.5,49.0,96051.0,26830068.0,"Action, Horror, Sci-Fi","Director:Paul W.S. Anderson| Stars:Milla Jovovich, Iain Glen, Ali Larter, Shawn Roberts"
101,The Forest,2016,4.8,34.0,43846.0,26583369.0,"Horror, Mystery, Thriller","Director:Jason Zada| Stars:Natalie Dormer, Eoin Macken, Stephanie Vogt, Osamu Tanpopo"
102,Ben-Hur,2016,5.7,38.0,44959.0,26410477.0,"Action, Drama, Romance","Director:Timur Bekmambetov| Stars:Jack Huston, Toby Kebbell, Rodrigo Santoro, Nazanin Boniadi"
103,Leap!,2016,6.7,48.0,22945.0,24702560.0,"Animation, Adventure, Comedy","Directors:Eric Summer, Éric Warin| Stars:Elle Fanning, Dane DeHaan, Carly Rae Jepsen, Maddie Ziegler"
104,Bridget Jones's Baby,2016,6.5,59.0,77441.0,24252420.0,"Comedy, Drama, Romance","Director:Sharon Maguire| Stars:Renée Zellweger, Gemma Jones, Jim Broadbent, Sally Phillips"
105,Whiskey Tango Foxtrot,2016,6.6,57.0,53666.0,23049575.0,"Biography, Comedy, Drama","Directors:Glenn Ficarra, John Requa| Stars:Tina Fey, Margot Robbie, Martin Freeman, Alfred Molina"
106,Snowden,2016,7.3,58.0,154738.0,21587519.0,"Biography, Crime, Drama","Director:Oliver Stone| Stars:Joseph Gordon-Levitt, Shailene Woodley, Melissa Leo, Zachary Quinto"
107,Mechanic: Resurrection,2016,5.7,38.0,86994.0,21218403.0,"Action, Adventure, Crime","Director:Dennis Gansel| Stars:Jason Statham, Jessica Alba, Tommy Lee Jones, Michelle Yeoh"
108,Blair Witch,2016,5.0,47.0,47148.0,20777061.0,"Horror, Mystery, Thriller","Director:Adam Wingard| Stars:James Allen McCune, Callie Hernandez, Corbin Reid, Brandon Scott"
109,God's Not Dead 2,2016,4.3,22.0,12830.0,20773070.0,Drama,"Director:Harold Cronk| Stars:Melissa Joan Hart, Jesse Metcalfe, David A.R. White, Hayley Orrantia"
110,Free State of Jones,2016,6.9,53.0,59078.0,20758378.0,"Action, Biography, Drama","Director:Gary Ross| Stars:Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali, Keri Russell"
111,Keanu,2016,6.2,63.0,49817.0,20566327.0,"Action, Comedy, Crime","Director:Peter Atencio| Stars:Keegan-Michael Key, Jordan Peele, Tiffany Haddish, Method Man"
112,Middle School: The Worst Years of My Life,2016,6.1,51.0,9385.0,19985196.0,"Animation, Comedy, Family","Director:Steve Carr| Stars:Griffin Gluck, Lauren Graham, Alexa Nisenson, Andy Daly"
113,Nine Lives,2016,5.3,11.0,23306.0,19637449.0,"Comedy, Drama, Family","Director:Barry Sonnenfeld| Stars:Kevin Spacey, Jennifer Garner, Robbie Amell, Cheryl Hines"
114,Race,2016,7.1,56.0,38471.0,19097994.0,"Biography, Drama, Sport","Director:Stephen Hopkins| Stars:Stephan James, Jason Sudeikis, Eli Goree, Shanice Banton"
115,The Choice,2016,6.5,26.0,41888.0,18709066.0,"Drama, Romance","Director:Ross Katz| Stars:Benjamin Walker, Teresa Palmer, Alexandra Daddario, Maggie Grace"
116,Bad Santa 2,2016,5.6,38.0,26878.0,17782178.0,"Comedy, Crime, Drama","Director:Mark Waters| Stars:Billy Bob Thornton, Kathy Bates, Tony Cox, Christina Hendricks"
117,Norm of the North,2016,3.4,21.0,9594.0,17017118.0,"Animation, Adventure, Comedy","Director:Trevor Wall| Stars:Rob Schneider, Heather Graham, Ken Jeong, Bill Nighy"
118,The Birth of a Nation,2016,6.5,69.0,21351.0,15858754.0,"Biography, Drama, History","Director:Nate Parker| Stars:Nate Parker, Armie Hammer, Penelope Ann Miller, Jackie Earle Haley"
119,The Infiltrator,2016,7.0,66.0,75305.0,15425870.0,"Biography, Crime, Drama","Director:Brad Furman| Stars:Bryan Cranston, John Leguizamo, Diane Kruger, Amy Ryan"
120,Keeping Up with the Joneses,2016,5.9,34.0,64264.0,14904426.0,"Action, Comedy","Director:Greg Mottola| Stars:Zach Galifianakis, Isla Fisher, Jon Hamm, Gal Gadot"
121,The Edge of Seventeen,2016,7.3,77.0,130152.0,14431633.0,"Comedy, Drama","Director:Kelly Fremon Craig| Stars:Hailee Steinfeld, Haley Lu Richardson, Blake Jenner, Kyra Sedgwick"
122,Criminal,2016,6.3,36.0,67522.0,14268533.0,"Action, Sci-Fi, Thriller","Director:Ariel Vromen| Stars:Kevin Costner, Ryan Reynolds, Gal Gadot, Gary Oldman"
123,Love & Friendship,2016,6.4,87.0,25451.0,14013564.0,"Comedy, Drama, Romance","Director:Whit Stillman| Stars:Kate Beckinsale, Chloë Sevigny, Xavier Samuel, Emma Greenwell"
124,Jackie,V) (2016,6.7,81.0,80806.0,13958679.0,"Biography, Drama","Director:Pablo Larraín| Stars:Natalie Portman, Peter Sarsgaard, Greta Gerwig, Billy Crudup"
125,The Cool Kids,2016,6.8,,91.0,13920018.0,Thriller,"Directors:Jamall J Robinson, Rock Jacobs| Stars:Marques Anthony, Becktoria, Marisa Belinda, Danielle Krivak"
126,The Founder,2016,7.2,66.0,155149.0,12786053.0,"Biography, Drama","Director:John Lee Hancock| Stars:Michael Keaton, Nick Offerman, John Carroll Lynch, Linda Cardellini"
127,Triple 9,2016,6.3,52.0,73646.0,12626905.0,"Action, Crime, Thriller","Director:John Hillcoat| Stars:Casey Affleck, Chiwetel Ejiofor, Anthony Mackie, Aaron Paul"
128,The Light Between Oceans,2016,7.2,60.0,57855.0,12545979.0,"Drama, Romance","Director:Derek Cianfrance| Stars:Michael Fassbender, Alicia Vikander, Rachel Weisz, Florence Clery"
129,Dangal,2016,8.3,,193902.0,12391761.0,"Action, Biography, Drama","Director:Nitesh Tiwari| Stars:Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh, Sanya Malhotra"
130,Fifty Shades of Black,2016,3.5,28.0,22010.0,11686940.0,Comedy,"Director:Michael Tiddes| Stars:Marlon Wayans, Kali Hawk, Fred Willard, Mike Epps"
131,No manches Frida,2016,5.5,,2425.0,11514388.0,"Comedy, Romance","Director:Nacho G. Velilla| Stars:Omar Chaparro, Martha Higareda, Mónica Dionne, Rocio Garcia"
132,Dead Awake,2016,4.6,,3413.0,11108321.0,"Drama, Horror, Mystery","Director:Phillip Guzman| Stars:Jocelin Donahue, Jesse Bradford, Jesse Borrego, Lori Petty"
133,Café Society,2016,6.6,64.0,78369.0,11103205.0,"Comedy, Drama, Romance","Director:Woody Allen| Stars:Jesse Eisenberg, Kristen Stewart, Steve Carell, Blake Lively"
134,Pride and Prejudice and Zombies,2016,5.8,45.0,57749.0,10907291.0,"Action, Comedy, Fantasy","Director:Burr Steers| Stars:Lily James, Sam Riley, Jack Huston, Bella Heathcote"
135,The Darkness,2016,4.5,27.0,16513.0,10732841.0,"Horror, Thriller","Director:Greg McLean| Stars:Kevin Bacon, Radha Mitchell, David Mazouz, Lucy Fry"
136,Nocturnal Animals,2016,7.5,67.0,284748.0,10663357.0,"Drama, Thriller","Director:Tom Ford| Stars:Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson"
137,Live by Night,2016,6.4,49.0,58051.0,10378555.0,"Action, Crime, Drama","Director:Ben Affleck| Stars:Ben Affleck, Elle Fanning, Brendan Gleeson, Chris Messina"
138,The Belko Experiment,2016,6.1,44.0,52850.0,10164675.0,"Horror, Thriller","Director:Greg McLean| Stars:John Gallagher Jr., Tony Goldwyn, Adria Arjona, John C. McGinley"
139,The Perfect Match,2016,4.9,41.0,4204.0,9658370.0,"Comedy, Romance","Director:Bille Woodruff| Stars:Terrence Jenkins, Cassie Ventura, Paula Patton, Kali Hawk"
140,Rock Dog,2016,5.9,48.0,5609.0,9404922.0,"Animation, Adventure, Comedy","Director:Ash Brannon| Stars:Luke Wilson, Eddie Izzard, J.K. Simmons, Lewis Black"
141,Popstar: Never Stop Never Stopping,2016,6.7,68.0,63637.0,9393835.0,"Comedy, Drama, Musical","Directors:Akiva Schaffer, Jorma Taccone| Stars:Andy Samberg, Jorma Taccone, Akiva Schaffer, Sarah Silverman"
